difficulty,total_hours,enrolled,rating,institution
beginner,9.0,1923.0,4.7,University of Minnesota
beginner,10.0,3202.0,4.5,University of Cape Town
beginner,18.0,0.0,4.8,LearnQuest
beginner,5.0,168318.0,4.6,The State University of New York
beginner,18.0,0.0,4.7,Imperial College London
beginner,12.0,144913.0,4.8,University of Michigan
beginner,31.0,4206.0,3.9,Universidad Autónoma Metropolitana
intermediate,22.0,18384.0,4.6,University of Colorado Boulder
intermediate,60.0,0.0,4.7,Coursera
beginner,1.0,8746.0,4.7,Coursera
beginner,24.0,42332.0,4.7,Insper
beginner,6.0,163253.0,4.5,Georgia Institute of Technology
beginner,12.0,7782.0,4.7,The Hong Kong University of Science and Technology
beginner,21.0,33296.0,4.9,University of Rochester
intermediate,2.0,0.0,4.7,Coursera
intermediate,60.0,9870.0,4.7,Coursera
beginner,1.5,1561.0,4.7,Coursera
intermediate,27.0,51367.0,4.8,Wesleyan University
intermediate,19.0,4438.0,4.1,University of Minnesota
beginner,21.0,64829.0,3.9,University of California San Diego
beginner,7.0,5188.0,4.8,Universitat de Barcelona
beginner,10.0,9335.0,4.7,IBM
beginner,6.0,0.0,4.7,University of Colorado Boulder
beginner,11.0,47084.0,4.7,University of Manchester   
beginner,20.0,30567.0,4.5,University of Minnesota
advanced,54.0,96761.0,4.7,HSE University
beginner,7.0,5822.0,4.9,Universidade de São Paulo
beginner,60.0,0.0,4.7,Coursera
beginner,19.0,94860.0,4.7,Case Western Reserve University
beginner,5.0,0.0,4.7,University of Alberta
beginner,15.0,28584.0,4.7,Korea Advanced Institute of Science and Technology(KAIST)
beginner,39.0,173320.0,4.5,Vanderbilt University
beginner,1.0,0.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
beginner,11.0,81393.0,4.5,California Institute of the Arts
beginner,6.0,29014.0,4.6,University of California San Diego
intermediate,7.0,9556.0,4.2,Pontificia Universidad Católica de Chile
beginner,11.0,52806.0,4.5,Google AR & VR
beginner,10.0,107810.0,4.7,University of Amsterdam
beginner,10.0,2086.0,4.7,Universidad de los Andes
intermediate,2.0,5186.0,4.7,Coursera
intermediate,2.0,0.0,4.7,Coursera
beginner,2.0,0.0,4.7,Coursera
beginner,20.0,50606.0,4.8,University of London
beginner,21.0,2060.0,4.6,Imperial College London
beginner,10.0,20458.0,4.6,University of London
beginner,21.0,16667.0,4.3,UNSW Sydney (The University of New South Wales)
beginner,11.0,44146.0,4.4,Indian School of Business
beginner,6.0,93972.0,4.7,Tecnológico de Monterrey
beginner,21.0,222488.0,4.8,University of Alberta
beginner,10.0,98524.0,4.5,University of Pennsylvania
beginner,20.0,181562.0,4.6,"University of California, Davis"
beginner,14.0,49735.0,4.7,University of Minnesota
intermediate,7.0,9285.0,4.6,Universidade Estadual de Campinas
beginner,60.0,0.0,4.7,Coursera
beginner,27.0,25572.0,4.8,University of Minnesota
beginner,7.0,0.0,4.7,Universidad Austral
beginner,10.0,8879.0,4.6,University of California San Diego
beginner,8.0,120737.0,4.7,IBM
beginner,1.0,0.0,4.7,Coursera
beginner,11.0,46417.0,4.5,Google Cloud
beginner,15.0,187769.0,4.8,Georgia Institute of Technology
intermediate,26.0,2607.0,4.6,Imperial College London
beginner,19.0,11097.0,4.6,Vanderbilt University
beginner,8.0,10131.0,4.9,University of Minnesota
intermediate,2.0,0.0,4.7,Coursera
intermediate,1.5,2962.0,4.7,Coursera
intermediate,60.0,0.0,4.7,Coursera
beginner,23.0,12193.0,4.7,Duke University
beginner,38.0,13177.0,4.9,Universitat Autònoma de Barcelona
beginner,15.0,0.0,4.7,University of Michigan
beginner,16.0,4211.0,4.1,Intel
beginner,33.0,28908.0,4.6,Institut Mines-Télécom
intermediate,2.0,0.0,4.7,Coursera
beginner,60.0,0.0,4.7,Coursera
beginner,8.0,111791.0,4.8,California Institute of the Arts
beginner,19.0,48643.0,4.9,Instituto Tecnológico de Aeronáutica
beginner,17.0,256297.0,4.6,Duke University
intermediate,36.0,11444.0,4.6,University of Colorado System
intermediate,14.0,16971.0,4.7,École Polytechnique Fédérale de Lausanne
beginner,21.0,7815.0,3.5,University of California San Diego
beginner,17.0,17275.0,4.0,EIT Digital 
beginner,11.0,0.0,4.3,IBM
beginner,15.0,0.0,4.4,IBM
intermediate,9.0,62891.0,4.5,University of Colorado Boulder
beginner,25.0,8841.0,4.7,University of Minnesota
intermediate,0.0,0.0,4.7,Coursera
beginner,2.0,0.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
beginner,10.0,17132.0,4.7,University of Minnesota
beginner,20.0,0.0,4.9,IE Business School
beginner,10.0,0.0,4.6,IBM
beginner,19.0,0.0,4.7,Case Western Reserve University
beginner,17.0,0.0,4.8,LearnQuest
intermediate,5.0,0.0,4.7,Intel
beginner,11.0,5831.0,4.5,University of Rochester
beginner,10.0,0.0,4.7,"University of California, Irvine"
intermediate,10.0,3771.0,4.9,Instituto Tecnológico de Aeronáutica
intermediate,16.0,8865.0,4.6,Georgia Institute of Technology
beginner,13.0,86845.0,4.6,Duke University
beginner,5.0,0.0,3.7,University of California San Diego
beginner,1.0,0.0,4.7,Coursera
beginner,6.0,0.0,4.7,
intermediate,7.0,17446.0,4.7,Alberta Machine Intelligence Institute
intermediate,7.0,10193.0,4.7,Pontificia Universidad Católica de Chile
beginner,12.0,22455.0,4.8,IBM
intermediate,15.0,0.0,4.6,Edge Impulse
beginner,27.0,3279.0,4.6,Tecnológico de Monterrey
beginner,1.0,0.0,4.7,Coursera
beginner,20.0,11113.0,4.6,University of London
beginner,28.0,36344.0,4.9,The University of Hong Kong
beginner,21.0,0.0,4.8,University of Pennsylvania
beginner,9.0,19430.0,4.6,University of California San Diego
intermediate,1.5,0.0,4.7,Coursera
beginner,20.0,68781.0,4.7,"University of California, Irvine"
intermediate,9.0,22438.0,4.0,Google Cloud
intermediate,5.0,22487.0,4.7,Duke University
intermediate,25.0,10040.0,4.8,"University of California, Irvine"
beginner,5.0,6356.0,4.8,University of California San Diego
beginner,18.0,1660.0,3.0,University of Colorado Boulder
beginner,16.0,13739.0,4.6,Fundação Instituto de Administração
beginner,9.0,1997.0,4.7,IBM
beginner,2.0,0.0,4.7,Coursera
intermediate,8.0,9869.0,4.6,University of Colorado System
beginner,46.0,156055.0,4.7,Georgia Institute of Technology
intermediate,12.0,3904.0,4.4,"University of California, Davis"
intermediate,55.0,0.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
beginner,2.0,6352.0,3.7,IBM
intermediate,32.0,24431.0,4.8,Arizona State University
beginner,26.0,2518.0,4.9,University of Michigan
intermediate,18.0,18586.0,4.6,
intermediate,11.0,1908.0,4.9,University of Colorado Boulder
beginner,15.0,21496.0,4.6,Northwestern University
beginner,12.0,69450.0,4.7,"University of California, Irvine"
beginner,14.0,111698.0,4.7,Duke University
beginner,4.0,4446.0,4.8,Icahn School of Medicine at Mount Sinai
beginner,1.0,0.0,4.7,Coursera
beginner,2.0,0.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
beginner,30.0,115217.0,4.2,Universidad Nacional Autónoma de México
beginner,15.0,120955.0,4.8,University of Michigan
intermediate,20.0,11022.0,4.0,Imperial College London
beginner,12.0,4324.0,4.6,Stanford University
intermediate,2.0,0.0,4.7,Coursera
beginner,41.0,40011.0,4.4,Erasmus University Rotterdam
intermediate,12.0,3445.0,4.4,"University of California, Davis"
intermediate,11.0,15601.0,4.8,GitLab
intermediate,6.0,0.0,4.9,IBM
beginner,2.0,0.0,4.5,EIT Digital 
beginner,11.0,15443.0,4.8,Universidade de São Paulo
beginner,30.0,105967.0,4.6,HSE University
beginner,33.0,4609.0,4.5,Arizona State University
beginner,3.0,0.0,4.7,IBM
beginner,13.0,16128.0,4.8,University of Michigan
beginner,1.0,0.0,4.7,Coursera
beginner,12.0,9892.0,4.8,Stanford University
beginner,60.0,48280.0,4.8,The University of Chicago
beginner,47.0,170401.0,4.7,Universidad Nacional Autónoma de México
beginner,11.0,87519.0,4.7,"University of California, Irvine"
beginner,15.0,63459.0,4.4,Tecnológico de Monterrey
intermediate,8.0,94735.0,4.6,University of Pennsylvania
beginner,40.0,0.0,4.7,Coursera
beginner,2.0,0.0,4.7,Coursera
beginner,15.0,14686.0,4.8,Yale University
intermediate,13.0,8248.0,4.5,"University of California, Davis"
beginner,11.0,3351.0,4.6,University of Colorado System
beginner,16.0,43273.0,4.6,High Tech High Graduate School of Education
beginner,10.0,0.0,4.5,IBM
intermediate,2.0,0.0,4.7,Coursera
beginner,29.0,78710.0,4.8,Arizona State University
intermediate,17.0,2982.0,4.7,École Polytechnique Fédérale de Lausanne
beginner,7.0,2368.0,4.6,EIT Digital 
intermediate,2.0,0.0,4.7,Coursera
beginner,20.0,0.0,4.8,Politecnico di Milano
beginner,16.0,89596.0,4.8,University of Michigan
beginner,11.0,0.0,4.7,IBM
beginner,10.0,33992.0,4.6,Universidad Nacional Autónoma de México
beginner,13.0,390702.0,4.7,University of Michigan
beginner,23.0,17232.0,4.6,Sciences Po
intermediate,3.0,1616.0,4.7,Coursera
beginner,60.0,23450.0,4.7,Coursera
beginner,14.0,4548.0,4.5,Northeastern University 
beginner,11.0,7176.0,4.7,University of Colorado System
beginner,66.0,189160.0,4.9,Yale University
beginner,1.0,0.0,4.7,Coursera
intermediate,2.0,0.0,4.7,Coursera
intermediate,13.0,3538.0,4.6,IBM
beginner,19.0,8239.0,4.7,University of Cape Town
beginner,30.0,25279.0,4.7,Arizona State University
beginner,26.0,43643.0,4.7,Princeton University
beginner,13.0,16762.0,4.7,Universidad de Chile
beginner,2.0,0.0,4.7,Coursera
beginner,3.0,6354.0,4.7,Coursera
beginner,14.0,0.0,4.8,Politecnico di Milano
beginner,31.0,342469.0,4.9,Yale University
advanced,30.0,24381.0,4.5,École Polytechnique Fédérale de Lausanne
intermediate,2.0,2309.0,4.7,Coursera
intermediate,1.0,0.0,4.7,Coursera
intermediate,1.0,0.0,4.7,Coursera
intermediate,2.0,2483.0,4.7,Coursera
intermediate,12.0,12113.0,4.7,ESSEC Business School
intermediate,10.0,16942.0,4.7,University of California San Diego
beginner,17.0,37635.0,4.6,Duke University
beginner,53.0,0.0,4.7,University of Colorado Boulder
intermediate,4.0,3646.0,4.7,IBM
beginner,1.0,0.0,4.7,Coursera
beginner,55.0,24615.0,4.7,Coursera
beginner,6.0,3326.0,4.2,
beginner,6.0,6948.0,4.8,Pontificia Universidad Católica de Chile
beginner,11.0,7203.0,4.7,University of Michigan
intermediate,23.0,28462.0,4.5,University of Minnesota
beginner,55.0,6003.0,4.7,Coursera
intermediate,0.0,0.0,4.7,Coursera
beginner,1.0,3084.0,4.7,Coursera
beginner,15.0,11286.0,4.6,ESCP Business School
beginner,5.0,4437.0,4.7,Politecnico di Milano
intermediate,2.0,2460.0,4.7,Coursera
beginner,20.0,36666.0,4.5,University of California San Diego
intermediate,30.0,0.0,4.4,Imperial College London
beginner,18.0,74090.0,4.7,Duke University
beginner,58.0,56811.0,4.9,Stanford University
beginner,2.0,0.0,4.7,Coursera
intermediate,2.0,2542.0,4.7,Coursera
beginner,15.0,0.0,4.9,Columbia University
beginner,13.0,16859.0,4.8,University of Rochester
beginner,28.0,17627.0,4.9,"University of California, Davis"
beginner,21.0,3912.0,4.9,University of Colorado System
beginner,24.0,5718.0,4.8,IBM
advanced,2.0,0.0,4.7,Coursera
beginner,2.0,1951.0,4.7,Coursera
beginner,60.0,0.0,4.7,Coursera
beginner,10.0,7536.0,4.5,HSE University
beginner,18.0,7090.0,4.5,New York University
beginner,7.0,5755.0,4.7,University of Illinois at Urbana-Champaign
intermediate,1.0,0.0,4.7,Coursera
beginner,33.0,343973.0,4.8,Duke University
beginner,5.0,21784.0,4.4,"University of California, Irvine"
intermediate,30.0,0.0,4.7,LearnQuest
beginner,9.0,5629.0,4.6,University of Pennsylvania
intermediate,10.0,14555.0,4.7,University of Geneva
beginner,1.0,0.0,4.7,Coursera
beginner,2.0,0.0,4.7,Coursera
advanced,10.0,7792.0,4.8,University of Michigan
intermediate,14.0,3888.0,4.8,Korea Advanced Institute of Science and Technology(KAIST)
intermediate,8.0,9194.0,4.8,Emory University
intermediate,14.0,2240.0,4.7,Amazon Web Services
intermediate,9.0,40268.0,3.8,The State University of New York
beginner,13.0,51735.0,4.8,University of Rochester
beginner,2.0,5304.0,4.7,Coursera
beginner,11.0,0.0,4.7,IBM
beginner,21.0,48856.0,4.7,Duke University
beginner,8.0,0.0,4.8,University of Toronto
beginner,12.0,8152.0,4.6,New York University
beginner,14.0,3434.0,4.6,ESSEC Business School
intermediate,17.0,42340.0,4.3,MongoDB Inc.
beginner,25.0,4783.0,3.7,University of Pennsylvania
intermediate,30.0,238997.0,4.7,DeepLearning.AI
beginner,13.0,7485.0,4.8,École normale supérieure
beginner,9.0,145898.0,4.7,University of Michigan
beginner,10.0,9026.0,4.7,
intermediate,11.0,0.0,3.7,Google Cloud
intermediate,2.0,0.0,4.7,Coursera
intermediate,13.0,3088.0,4.7,Korea Advanced Institute of Science and Technology(KAIST)
beginner,74.0,45338.0,4.6,Universidad de los Andes
intermediate,59.0,107872.0,4.8,The University of Sydney
beginner,11.0,14180.0,4.7,
beginner,17.0,7929.0,4.8,University of Colorado Boulder
beginner,23.0,62534.0,4.6,University of London
beginner,6.0,0.0,4.7,DeepLearning.AI
beginner,12.0,3145.0,4.8,New York University
advanced,12.0,12296.0,4.6,Google Cloud
intermediate,11.0,33357.0,4.7,University of Manchester   
beginner,3.0,0.0,4.8,Northeastern University 
intermediate,13.0,4980.0,4.7,University of Geneva
intermediate,0.0,0.0,4.7,Coursera
beginner,55.0,25883.0,4.7,Coursera
intermediate,33.0,19339.0,4.8,École Polytechnique Fédérale de Lausanne
beginner,9.0,9801.0,4.7,Erasmus University Rotterdam
intermediate,19.0,34744.0,4.4,Google Cloud
intermediate,2.0,0.0,4.7,Coursera
beginner,1.0,0.0,4.7,Coursera
intermediate,11.0,0.0,4.7,Google Cloud
beginner,10.0,36417.0,4.8,University of Pennsylvania
beginner,19.0,16078.0,4.8,University of Illinois at Urbana-Champaign
beginner,11.0,146653.0,4.8,University of Michigan
beginner,17.0,160297.0,4.4,Pontificia Universidad Católica de Chile
beginner,22.0,0.0,4.0,National Research Tomsk State University
beginner,27.0,3527.0,4.8,Imperial College London
beginner,15.0,2494.0,4.8,Universidad de Palermo
beginner,6.0,18800.0,4.9,DeepLearning.AI
beginner,27.0,101894.0,4.9,The Museum of Modern Art
intermediate,16.0,2760.0,4.7,New York University
advanced,1.5,8194.0,4.7,Coursera
beginner,26.0,41319.0,4.6,University of London
beginner,11.0,24966.0,4.6,"University of Maryland, College Park"
beginner,12.0,168784.0,4.8,University of Washington
beginner,8.0,44770.0,4.6,Yonsei University
beginner,20.0,8728.0,4.4,Saint Petersburg State University
intermediate,32.0,25827.0,4.8,École Polytechnique Fédérale de Lausanne
beginner,19.0,98187.0,4.8,Google
beginner,9.0,0.0,4.7,National Research Tomsk State University
intermediate,11.0,3438.0,4.4,Google Cloud
beginner,17.0,34021.0,4.6,Universidad Austral
advanced,34.0,155151.0,4.6,HSE University
intermediate,2.0,0.0,4.7,Coursera
beginner,1.25,2758.0,4.7,Coursera
intermediate,2.0,0.0,4.7,Coursera
beginner,16.0,3708.0,4.5,Universidad de Palermo
beginner,21.0,3472.0,4.7,Universidad Austral
advanced,10.0,3419.0,4.5,EIT Digital 
beginner,5.0,1979.0,4.6,ESSEC Business School
beginner,9.0,18096.0,4.7,The Hong Kong University of Science and Technology
beginner,33.0,10695.0,4.7,The Chinese University of Hong Kong
intermediate,12.0,0.0,4.6,Berklee College of Music
beginner,17.0,14885.0,4.8,Macquarie University
intermediate,1.5,0.0,4.7,Coursera
beginner,0.0,0.0,4.7,Coursera
beginner,16.0,33231.0,4.8,The University of Sydney
beginner,20.0,70381.0,3.9,Saint Petersburg State University
beginner,8.0,0.0,3.8,
beginner,12.0,7407.0,4.8,École Polytechnique Fédérale de Lausanne
intermediate,17.0,42924.0,4.8,Autodesk
intermediate,55.0,11169.0,4.7,Coursera
intermediate,2.0,4487.0,4.7,Coursera
beginner,6.0,60531.0,4.6,
intermediate,14.0,5909.0,4.9,Universidad Nacional Autónoma de México
intermediate,11.0,0.0,4.6,Google Cloud
beginner,18.0,32909.0,4.8,University of Geneva
beginner,60.0,1575.0,4.7,Coursera
intermediate,39.0,329184.0,4.8,Stanford University
intermediate,8.0,16052.0,4.7,IBM
beginner,16.0,2473.0,4.6,University of Arizona
beginner,14.0,68765.0,4.8,Berklee College of Music
beginner,22.0,42471.0,4.7,UNSW Sydney (The University of New South Wales)
beginner,15.0,579614.0,4.8,Yale University
intermediate,1.5,0.0,4.7,Coursera
intermediate,10.0,0.0,4.7,National Research Nuclear University MEPhI
beginner,36.0,4196.0,4.6,University of California San Diego
beginner,25.0,102202.0,4.8,Duke University
beginner,19.0,14582.0,4.7,Berklee College of Music
intermediate,28.0,57431.0,4.2,The University of Tokyo
beginner,1.75,0.0,4.7,Coursera
beginner,11.0,1530.0,4.7,Amazon Web Services
beginner,10.0,265886.0,4.8,University of Pennsylvania
beginner,23.0,337827.0,4.9,University of Toronto
intermediate,23.0,12209.0,4.8,Vanderbilt University
advanced,25.0,19943.0,4.8,Autodesk
beginner,19.0,36335.0,4.3,Icahn School of Medicine at Mount Sinai
beginner,11.0,20627.0,4.4,University at Buffalo
advanced,30.0,3158.0,4.8,HSE University
beginner,6.0,75348.0,4.7,California Institute of the Arts
beginner,9.0,7103.0,4.7,Yonsei University
intermediate,11.0,1675.0,4.6,Yonsei University
beginner,8.0,19064.0,4.7,Yonsei University
beginner,0.0,0.0,4.7,Coursera
beginner,11.0,0.0,5.0,UBITS
beginner,23.0,65504.0,4.7,Universidad Nacional Autónoma de México
intermediate,31.0,578474.0,4.5,University of Michigan
advanced,29.0,44542.0,4.5,HSE University
beginner,0.0,0.0,4.7,Coursera
beginner,2.0,0.0,4.7,Coursera
beginner,2.0,0.0,4.7,Coursera
intermediate,25.0,50422.0,4.6,Duke University
beginner,14.0,91729.0,4.8,
beginner,22.0,8914.0,4.7,Hebrew University of Jerusalem
beginner,12.0,245051.0,4.7,"University of California, Irvine"
intermediate,54.0,166669.0,4.5,Stanford University
intermediate,12.0,5856.0,4.6,New York Institute of Finance
beginner,14.0,19846.0,4.5,University of Colorado Boulder
beginner,13.0,40737.0,4.7,Yonsei University
beginner,25.0,109463.0,4.8,University of Illinois at Urbana-Champaign
beginner,35.0,384340.0,4.8,Vanderbilt University
beginner,27.0,9323.0,4.4,Hebrew University of Jerusalem
beginner,1.5,0.0,4.7,Coursera
beginner,75.0,31430.0,4.7,Coursera
intermediate,14.0,0.0,4.7,Google Cloud
beginner,8.0,35399.0,4.8,University of Pennsylvania
beginner,18.0,99968.0,4.8,University of Colorado Boulder
beginner,13.0,12798.0,4.8,Imperial College London
beginner,4.0,31898.0,4.7,
beginner,4.0,25007.0,4.1,The State University of New York
beginner,13.0,35966.0,4.8,Lund University
beginner,13.0,33431.0,4.7,University of Illinois at Urbana-Champaign
beginner,14.0,28737.0,4.8,University of Illinois at Urbana-Champaign
beginner,15.0,20321.0,4.7,Peking University
intermediate,43.0,5681.0,4.8,Tecnológico de Monterrey
beginner,10.0,7739.0,4.5,Yonsei University
intermediate,30.0,4619.0,4.9,University of Illinois at Urbana-Champaign
beginner,9.0,3702.0,4.7,"University of Maryland, College Park"
intermediate,1.0,0.0,4.7,Coursera
intermediate,7.0,121249.0,4.7,Google Cloud
beginner,9.0,16634.0,4.5,University of Pennsylvania
advanced,16.0,16148.0,4.9,University of Colorado Boulder
beginner,34.0,13271.0,4.4,"University of Maryland, College Park"
intermediate,29.0,16022.0,4.9,University of Illinois at Urbana-Champaign
beginner,17.0,16821.0,4.8,Universidad Nacional Autónoma de México
beginner,38.0,2202.0,4.2,University of Illinois at Urbana-Champaign
beginner,15.0,5917.0,4.8,University of Colorado System
beginner,1.0,0.0,4.7,Coursera
beginner,5.0,27661.0,4.7,Tecnológico de Monterrey
beginner,18.0,316753.0,4.6,Stanford University
beginner,7.0,24074.0,3.6,
beginner,9.0,4300.0,4.9,Imperial College London
